PromptNum,Input,Vibe,Relevancy,Accuracy,TrackCount
15123,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,20
15124,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,80.0,25
15125,"nigerian alte cruise, cruise music, smooth afrobeats",chill,90.0,100.0,5
15126,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,10
15127,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,20
15128,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,50
15129,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,5
15130,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,10
15131,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,20
15132,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,50
15133,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,5
15134,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,10
15135,"nigerian alte cruise, cruise music, smooth afrobeats",chill,95.0,100.0,20
15136,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,50
15137,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,5
15138,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,10
15139,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,20
15140,"nigerian alte cruise, cruise music, smooth afrobeats",chill,83.0,100.0,50
15141,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,5
15142,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,10
15143,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,20
15144,"nigerian alte cruise, cruise music, smooth afrobeats",chill,20.0,80.0,25
15145,"nigerian alte cruise, cruise music, smooth afrobeats",chill,90.0,100.0,5
15146,"nigerian alte cruise, cruise music, smooth afrobeats",chill,60.0,100.0,10
15147,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,20
15148,"nigerian alte cruise, cruise music, smooth afrobeats",chill,60.0,100.0,50
15149,"nigerian alte cruise, cruise music, smooth afrobeats",chill,60.0,100.0,5
15150,"nigerian alte cruise, cruise music, smooth afrobeats",chill,100.0,100.0,10
15151,"nigerian alte cruise, cruise music, smooth afrobeats",chill,60.0,100.0,20
15152,"nigerian alte cruise, cruise music, smooth afrobeats",chill,60.0,100.0,50
15153,"nigerian alte cruise, cruise music, smooth afrobeats",chill,70.0,100.0,5
15154,"nigerian alte cruise, cruise music, smooth afrobeats",chill,70.0,100.0,10
15155,"nigerian alte cruise, cruise music, smooth afrobeats",chill,100.0,100.0,20
15156,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,50
15157,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,5
15158,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,10
15159,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,20
15160,"nigerian alte cruise, cruise music, smooth afrobeats",chill,100.0,100.0,50
15161,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,5
15162,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,10
15163,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,20
15164,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,80.0,25
15165,"nigerian alte cruise, cruise music, smooth afrobeats",chill,100.0,100.0,5
15166,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,10
15167,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,20
15168,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,50
15169,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,5
15170,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,10
15171,"nigerian alte cruise, cruise music, smooth afrobeats",chill,60.0,100.0,20
15172,"nigerian alte cruise, cruise music, smooth afrobeats",chill,60.0,100.0,50
15173,"nigerian alte cruise, cruise music, smooth afrobeats",chill,70.0,100.0,5
15174,"nigerian alte cruise, cruise music, smooth afrobeats",chill,60.0,100.0,10
15175,"nigerian alte cruise, cruise music, smooth afrobeats",chill,95.0,100.0,20
15176,"nigerian alte cruise, cruise music, smooth afrobeats",chill,60.0,100.0,50
15177,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,5
15178,"nigerian alte cruise, cruise music, smooth afrobeats",chill,60.0,100.0,10
15179,"nigerian alte cruise, cruise music, smooth afrobeats",chill,60.0,100.0,20
15180,"nigerian alte cruise, cruise music, smooth afrobeats",chill,100.0,100.0,50
15181,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,5
15182,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,10
15183,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,20
15184,"nigerian alte cruise, cruise music, smooth afrobeats",chill,20.0,80.0,25
15185,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,5
15186,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,10
15187,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,20
15188,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,50
15189,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,5
15190,"nigerian alte cruise, cruise music, smooth afrobeats",chill,100.0,100.0,10
15191,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,20
15192,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,50
15193,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,5
15194,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,10
15195,"nigerian alte cruise, cruise music, smooth afrobeats",chill,65.0,100.0,20
15196,"nigerian alte cruise, cruise music, smooth afrobeats",chill,70.0,100.0,50
15197,"nigerian alte cruise, cruise music, smooth afrobeats",chill,83.0,100.0,5
15198,"nigerian alte cruise, cruise music, smooth afrobeats",chill,70.0,100.0,10
15199,"nigerian alte cruise, cruise music, smooth afrobeats",chill,70.0,100.0,20
15200,"nigerian alte cruise, cruise music, smooth afrobeats",chill,95.0,100.0,50
15201,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,5
15202,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,10
15203,"south african gqom, dark electronic dance, heavy drums",intense,35.0,100.0,20
15204,"south african gqom, dark electronic dance, heavy drums",intense,60.0,100.0,50
15205,"south african gqom, dark electronic dance, heavy drums",intense,100.0,100.0,5
15206,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,10
15207,"south african gqom, dark electronic dance, heavy drums",intense,35.0,100.0,20
15208,"south african gqom, dark electronic dance, heavy drums",intense,35.0,100.0,50
15209,"south african gqom, dark electronic dance, heavy drums",intense,75.0,100.0,5
15210,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,10
15211,"south african gqom, dark electronic dance, heavy drums",intense,90.0,100.0,20
15212,"south african gqom, dark electronic dance, heavy drums",intense,90.0,100.0,50
15213,"south african gqom, dark electronic dance, heavy drums",intense,35.0,100.0,5
15214,"south african gqom, dark electronic dance, heavy drums",intense,90.0,100.0,10
15215,"south african gqom, dark electronic dance, heavy drums",intense,95.0,100.0,20
15216,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,50
15217,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,5
15218,"south african gqom, dark electronic dance, heavy drums",intense,35.0,100.0,10
15219,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,20
15220,"south african gqom, dark electronic dance, heavy drums",intense,83.0,100.0,50
15221,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,5
15222,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,10
15223,"south african gqom, dark electronic dance, heavy drums",intense,35.0,100.0,20
15224,"south african gqom, dark electronic dance, heavy drums",intense,60.0,100.0,50
15225,"south african gqom, dark electronic dance, heavy drums",intense,90.0,100.0,5
15226,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,10
15227,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,20
15228,"south african gqom, dark electronic dance, heavy drums",intense,35.0,100.0,50
15229,"south african gqom, dark electronic dance, heavy drums",intense,93.0,100.0,5
15230,"south african gqom, dark electronic dance, heavy drums",intense,100.0,100.0,10
15231,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,20
15232,"south african gqom, dark electronic dance, heavy drums",intense,60.0,100.0,50
15233,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,5
15234,"south african gqom, dark electronic dance, heavy drums",intense,100.0,100.0,10
15235,"south african gqom, dark electronic dance, heavy drums",intense,100.0,100.0,20
15236,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,50
15237,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,5
15238,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,10
15239,"south african gqom, dark electronic dance, heavy drums",intense,60.0,100.0,20
15240,"south african gqom, dark electronic dance, heavy drums",intense,100.0,100.0,50
15241,"south african gqom, dark electronic dance, heavy drums",intense,70.0,100.0,5
15242,"south african gqom, dark electronic dance, heavy drums",intense,60.0,100.0,10
15243,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,20
15244,"south african gqom, dark electronic dance, heavy drums",intense,60.0,100.0,50
15245,"south african gqom, dark electronic dance, heavy drums",intense,100.0,100.0,5
15246,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,10
15247,"south african gqom, dark electronic dance, heavy drums",intense,35.0,100.0,20
15248,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,50
15249,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,5
15250,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,10
15251,"south african gqom, dark electronic dance, heavy drums",intense,90.0,100.0,20
15252,"south african gqom, dark electronic dance, heavy drums",intense,90.0,100.0,50
15253,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,5
15254,"south african gqom, dark electronic dance, heavy drums",intense,100.0,100.0,10
15255,"south african gqom, dark electronic dance, heavy drums",intense,95.0,100.0,20
15256,"south african gqom, dark electronic dance, heavy drums",intense,60.0,100.0,50
15257,"south african gqom, dark electronic dance, heavy drums",intense,75.0,100.0,5
15258,"south african gqom, dark electronic dance, heavy drums",intense,35.0,100.0,10
15259,"south african gqom, dark electronic dance, heavy drums",intense,70.0,100.0,20
15260,"south african gqom, dark electronic dance, heavy drums",intense,100.0,100.0,50
15261,"south african gqom, dark electronic dance, heavy drums",intense,35.0,100.0,5
15262,"south african gqom, dark electronic dance, heavy drums",intense,35.0,100.0,10
15263,"south african gqom, dark electronic dance, heavy drums",intense,35.0,100.0,20
15264,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,50
15265,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,5
15266,"south african gqom, dark electronic dance, heavy drums",intense,60.0,100.0,10
15267,"south african gqom, dark electronic dance, heavy drums",intense,60.0,100.0,20
15268,"south african gqom, dark electronic dance, heavy drums",intense,35.0,100.0,50
15269,"south african gqom, dark electronic dance, heavy drums",intense,90.0,100.0,5
15270,"south african gqom, dark electronic dance, heavy drums",intense,100.0,100.0,10
15271,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,20
15272,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,50
15273,"south african gqom, dark electronic dance, heavy drums",intense,35.0,100.0,5
15274,"south african gqom, dark electronic dance, heavy drums",intense,60.0,100.0,10
15275,"south african gqom, dark electronic dance, heavy drums",intense,65.0,100.0,20
15276,"south african gqom, dark electronic dance, heavy drums",intense,95.0,100.0,50
15277,"south african gqom, dark electronic dance, heavy drums",intense,95.0,100.0,5
15278,"south african gqom, dark electronic dance, heavy drums",intense,50.0,100.0,10
15279,"south african gqom, dark electronic dance, heavy drums",intense,95.0,100.0,20
15280,"south african gqom, dark electronic dance, heavy drums",intense,95.0,100.0,50
15281,"moroccan mahraganat, street wedding, auto tune loud",desi,50.0,100.0,5
15282,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,10
15283,"moroccan mahraganat, street wedding, auto tune loud",desi,50.0,100.0,20
15284,"moroccan mahraganat, street wedding, auto tune loud",desi,20.0,80.0,9
15285,"moroccan mahraganat, street wedding, auto tune loud",desi,90.0,100.0,5
15286,"moroccan mahraganat, street wedding, auto tune loud",desi,50.0,100.0,10
15287,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,20
15288,"moroccan mahraganat, street wedding, auto tune loud",desi,50.0,100.0,50
15289,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,5
15290,"moroccan mahraganat, street wedding, auto tune loud",desi,50.0,100.0,10
15291,"moroccan mahraganat, street wedding, auto tune loud",desi,50.0,100.0,20
15292,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,50
15293,"moroccan mahraganat, street wedding, auto tune loud",desi,50.0,100.0,5
15294,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,9
15295,"moroccan mahraganat, street wedding, auto tune loud",desi,95.0,100.0,20
15296,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,50
15297,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,5
15298,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,10
15299,"moroccan mahraganat, street wedding, auto tune loud",desi,20.0,80.0,9
15300,"moroccan mahraganat, street wedding, auto tune loud",desi,83.0,100.0,50
15301,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,5
15302,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,10
15303,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,20
15304,"moroccan mahraganat, street wedding, auto tune loud",desi,20.0,80.0,9
15305,"moroccan mahraganat, street wedding, auto tune loud",desi,90.0,100.0,5
15306,"moroccan mahraganat, street wedding, auto tune loud",desi,70.0,100.0,10
15307,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,20
15308,"moroccan mahraganat, street wedding, auto tune loud",desi,60.0,100.0,50
15309,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,5
15310,"moroccan mahraganat, street wedding, auto tune loud",desi,100.0,100.0,10
15311,"moroccan mahraganat, street wedding, auto tune loud",desi,60.0,100.0,20
15312,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,50
15313,"moroccan mahraganat, street wedding, auto tune loud",desi,83.0,100.0,5
15314,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,80.0,9
15315,"moroccan mahraganat, street wedding, auto tune loud",desi,100.0,100.0,20
15316,"moroccan mahraganat, street wedding, auto tune loud",desi,50.0,100.0,50
15317,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,5
15318,"moroccan mahraganat, street wedding, auto tune loud",desi,50.0,100.0,10
15319,"moroccan mahraganat, street wedding, auto tune loud",desi,20.0,80.0,9
15320,"moroccan mahraganat, street wedding, auto tune loud",desi,100.0,100.0,50
15321,"moroccan mahraganat, street wedding, auto tune loud",desi,50.0,100.0,5
15322,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,10
15323,"moroccan mahraganat, street wedding, auto tune loud",desi,50.0,100.0,20
15324,"moroccan mahraganat, street wedding, auto tune loud",desi,20.0,80.0,9
15325,"moroccan mahraganat, street wedding, auto tune loud",desi,100.0,100.0,5
15326,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,10
15327,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,20
15328,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,50
15329,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,5
15330,"moroccan mahraganat, street wedding, auto tune loud",desi,35.0,100.0,10
15331,"moroccan mahraganat, street wedding, auto tune loud",desi,60.0,100.0,20
